,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Identifier_Categories_FD,Item_Identifier_Categories_NC,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
3630,20.35,1,0.030975716,253.9672,2,0,1,3068.0064,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3245,6.3,0,0.127449031,210.527,1,0,1,6291.81,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1871,12.3,0,0.021860985,193.3162,1,0,1,3078.6592,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6279,12.857645184135976,1,0.102422487,131.4968,2,2,3,1565.9616,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2988,10.5,0,0.071257912,121.3098,1,0,1,843.5686,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6574,9.3,0,0.174703862,104.0964,2,1,1,1788.3388,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2046,9.8,0,0.106933748,175.337,2,1,1,529.311,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
246,12.0,0,0.033946163,179.3976,3,2,1,3440.8544,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4978,6.38,0,0.031898175,177.4344,1,0,1,1784.344,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2120,9.065,0,0.115799592,95.3094,2,2,2,1713.7692,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7889,16.1,1,0.080010553,124.2362,2,2,0,377.5086,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6990,13.3,0,0.063925726,151.8708,2,1,1,1655.1788,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4096,12.85,0,0.022649893,179.3318,2,1,1,1263.0226,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1156,5.5,0,0.047364617,100.0016,2,1,1,708.4112,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1284,14.85,0,0.018568129,188.2214,1,1,1,3014.7424,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7837,12.857645184135976,1,0.0204702,88.254,2,2,3,2510.066,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3086,15.6,0,0.13575135,111.5544,2,2,0,223.7088,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6977,20.7,0,0.021431134,157.0288,1,0,1,2199.8032,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7365,14.6,0,0.043021542,196.9084,2,2,0,595.2252,25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
898,15.1,1,0.096644015,131.9942,2,1,1,3047.3666,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2060,17.6,0,0.049345425,115.4176,2,1,1,1145.176,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1775,15.6,1,0.105725004,169.9764,2,2,2,2748.4224,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
8108,13.5,0,0.060603014,85.554,2,1,1,1731.08,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3549,18.5,0,0.034082974,130.9284,2,2,2,1977.426,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2391,17.85,0,0.044463491,127.102,1,0,1,2024.032,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4304,9.5,0,0.041951439,32.49,2,0,1,865.54,24,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2624,12.3,0,0.111500259,35.6874,2,1,1,846.8976,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6471,17.75,0,0.030497325,256.9672,2,1,1,1534.0032,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4750,8.71,0,0.139228412,49.5376,1,0,1,1198.44,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1426,11.35,1,0.06358394,89.4856,2,1,1,1142.5128,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7421,19.35,1,0.0,238.6564,3,2,1,3575.346,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4758,18.6,0,0.151931742,101.1358,3,2,1,1105.8938,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6398,12.857645184135976,0,0.059037538,237.7248,2,2,3,2607.2728,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6197,6.86,0,0.036686158,229.601,2,2,2,2526.711,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8189,11.5,1,0.020611526,84.954,2,1,1,865.54,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2405,10.85,0,0.028679894,115.1808,1,0,1,2109.2544,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
581,6.92,1,0.131665479,91.8804,2,1,1,275.6412,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5798,13.6,1,0.119361718,231.63,2,0,1,2563.33,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7852,20.2,1,0.121442754,94.9752,2,0,1,1342.2528,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
5349,9.8,1,0.045258247,35.9874,1,1,1,282.2992,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2875,10.695,1,0.145253944,156.8972,2,2,0,467.3916,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6877,12.35,1,0.158337479,157.9946,3,2,1,3313.6866,36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7644,12.857645184135976,0,0.078174543,39.9506,2,2,3,721.0614,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4390,9.1,0,0.055382616,115.0518,3,2,1,683.1108,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8477,13.1,1,0.099343352,198.1768,2,1,1,1970.768,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4670,12.857645184135976,0,0.021214364,48.2034,1,0,0,97.2068,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2883,11.8,1,0.107274301,221.1772,2,1,1,3113.2808,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8363,8.43,0,0.017396308,196.0768,2,2,2,4138.6128,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3138,14.85,0,0.09384335,142.3812,2,2,2,1139.8496,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4169,18.85,0,0.137410256,161.7578,2,0,1,1604.578,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5108,12.857645184135976,1,0.042270751,162.521,2,2,3,4567.388,38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2957,7.93,0,0.07113587,42.7086,1,0,1,356.8688,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2390,12.65,1,0.15604396,239.6538,1,0,1,3845.6608,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2363,11.65,0,0.040744057,185.924,2,1,1,4101.328,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3029,12.857645184135976,0,0.177354373,46.6744,1,0,0,135.8232,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
948,12.857645184135976,0,0.076483451,163.1236,2,2,3,2416.854,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7771,5.305,1,0.047220268,181.9608,2,2,2,2388.8904,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3703,12.857645184135976,1,0.045542628,170.7132,2,2,3,4904.2828,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2473,7.5,0,0.050853901,121.7072,2,1,1,367.5216,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2782,12.857645184135976,1,0.135375727,256.133,1,0,0,256.333,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
7361,15.2,1,0.104365283,177.1054,2,1,1,3151.8972,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5094,7.645,1,0.0,41.8112,1,0,1,894.8352,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2681,16.0,0,0.099136036,210.3902,1,0,1,1486.7314,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
